Codigo,Marca,Modelo,Color,PrecioConIva,PrecioSinIva,Inactivo
CTRACE3,CENTRAL,TRACE,C3,53119,43900,
CTRACE4,CENTRAL,TRACE,C4,53119,43900,
CTRADER1,CENTRAL,TRADER,C1,27709,22900,
CTRADER2,CENTRAL,TRADER,C2,27709,22900,
CTRADER4,CENTRAL,TRADER,C4,27709,22900,
CTRAL1,CENTRAL,TRAL,C1,47069,38900,
CTRAL11,CENTRAL,TRAL,C11,47069,38900,
CTRAL3,CENTRAL,TRAL,C3,47069,38900,
CTRAL4,CENTRAL,TRAL,C4,47069,38900,
CTREGOR1,CENTRAL,TREGOR,C1,47069,38900,
CTREGOR3,CENTRAL,TREGOR,C3,47069,38900,
CTREGOR5,CENTRAL,TREGOR,C5,47069,38900,
CTREND1,CENTRAL,TREND,C1,39325,32500,
CTREND2,CENTRAL,TREND,C2,39325,32500,
CTRIXY1,CENTRAL,TRIXY,C1,33759,27900,
CTRIXY2,CENTRAL,TRIXY,C2,33759,27900,
CTRIXY26,CENTRAL,TRIXY,C26,33759,27900,
CTRIXY28,CENTRAL,TRIXY,C28,33759,27900,
CTRIXY4,CENTRAL,TRIXY,C4,33759,27900,
CTRIXY5,CENTRAL,TRIXY,C5,33759,27900,
CTRIXY536,CENTRAL,TRIXY,C536,33759,27900,
CTRIXY538,CENTRAL,TRIXY,C538,33759,27900,
CTRIXY542,CENTRAL,TRIXY,C542,33759,27900,
CTRIXY638,CENTRAL,TRIXY,C638,33759,27900,
CTRON1,CENTRAL,TRON,C1,42229,34900,
CTRON2,CENTRAL,TRON,C2,42229,34900,
CTRON3,CENTRAL,TRON,C3,42229,34900,
CTROY1,CENTRAL,TROY,C1,51909,42900,
CTROY2,CENTRAL,TROY,C2,51909,42900,
CTRUE6,CENTRAL,TRUE,C6,22808,18850,
CTRUE7,CENTRAL,TRUE,C7,22808,18850,
CTRUENO2,CENTRAL,TRUENO,C2,27709,22900,
CTRUENO5,CENTRAL,TRUENO,C5,27709,22900,
CTRUENO6,CENTRAL,TRUENO,C6,27709,22900,
CTRUMAN1,CENTRAL,TRUMAN,C1,26741,22100,
CTRUMAN2,CENTRAL,TRUMAN,C2,26741,22100,
CTRUMAN4,CENTRAL,TRUMAN,C4,26741,22100,
CTUCKER2,CENTRAL,TUCKER,C2,26499,21900,
CTUCKER3,CENTRAL,TUCKER,C3,26499,21900,
CTUCKER4,CENTRAL,TUCKER,C4,26499,21900,
CTURTLE1,CENTRAL,TURTE,C1,44649,36900,
CTURTLE3,CENTRAL,TURTLE,C3,44649,36900,
CTURTLE5,CENTRAL,TURTLE,C5,44649,36900,
CUNLIMITED1,CENTRAL,UNLIMITED,C1,36179,29900,
CUNLIMITED2,CENTRAL,UNLIMITED,C2,36179,29900,
CUNLIMITED3,CENTRAL,UNLIMITED,C3,36179,29900,
CURBAN1,CENTRAL,URBAN,C1,47069,38900,
CURBAN2,CENTRAL,URBAN,C2,47069,38900,
CURBAN3,CENTRAL,URBAN,C3,47069,38900,
CURBAN5,CENTRAL,URBAN,C5,47069,38900,
CVALE1,CENTRAL,VALE,C1,27709,22900,
CVALE2,CENTRAL,VALE,C2,27709,22900,
CVALE3,CENTRAL,VALE,C3,27709,22900,
CVALE310,CENTRAL,VALE,C310,27709,22900,
CVALE311,CENTRAL,VALE,C311,27709,22900,
CVALE312,CENTRAL,VALE,C312,27709,22900,
CVALE4,CENTRAL,VALE,C4,27709,22900,
CVALE5,CENTRAL,VALE,C5,27709,22900,
CVALLEY1,CENTRAL,VALLEY,C1,27709,22900,
CVALLEY2,CENTRAL,VALLEY,C2,27709,22900,
CVALLEY3,CENTRAL,VALLEY,C3,27709,22900,
CVALLEY5,CENTRAL,VALLEY,C5,27709,22900,
CVANGUARDIA1,CENTRAL,VANGUARDIA,C1,36179,29900,
CVANGUARDIA2,CENTRAL,VANGUARDIA,C2,36179,29900,
CVANTA1,CENTRAL,VANTA,C1,47069,38900,
CVANTA2,CENTRAL,VANTA,C2,47069,38900,
CVANTA3,CENTRAL,VANTA,C3,47069,38900,
CVANTA4,CENTRAL,VANTA,C4,47069,38900,
CVEGA1,CENTRAL,VEGA,C1,47069,38900,
CVEGA3,CENTRAL,VEGA,C3,47069,38900,
CVEGA5,CENTRAL,VEGA,C5,47069,38900,
CVELA1,CENTRAL,VELA,C1,47069,38900,
CVELA2,CENTRAL,VELA,C2,47069,38900,
CVELA3,CENTRAL,VELA,C3,47069,38900,
CVELVET1,CENTRAL,VELVET,C1,47069,38900,
CVELVET101,CENTRAL,VELVET,C101,47069,38900,
CVELVET137,CENTRAL,VELVET,C137,47069,38900,
CVELVET37,CENTRAL,VELVET,C37,47069,38900,
CVENICE1,CENTRAL,VENICE,C1,27709,22900,
CVENICE2,CENTRAL,VENICE,C2,27709,22900,
CVENICE3,CENTRAL,VENICE,C3,27709,22900,
CVENICE5,CENTRAL,VENICE,C5,27709,22900,
CVERMELI1,CENTRAL,VERMELI,C1,51909,42900,
CVERMELI2,CENTRAL,VERMELI,C2,51909,42900,
CVERMELI3,CENTRAL,VERMELI,C3,51909,42900,
CVERONA4,CENTRAL,VERONA,C4,36179,29900,
CVIENA1,CENTRAL,VIENA,C1,27709,22900,
CVIENA2,CENTRAL,VIENA,C2,27709,22900,
CVIENA4,CENTRAL,VIENA,C4,27709,22900,
CVIENA5,CENTRAL,VIENA,C5,27709,22900,
CVIENA6,CENTRAL,VIENA,C6,27709,22900,
CVIENASOL1,CENTRAL,VIENA SOL,C1,37389,30900,
CVIENASOL2,CENTRAL,VIENA SOL,C2,37389,30900,
CVIENASOL3,CENTRAL,VIENA SOL,C3,37389,30900,
CVINCENT1,CENTRAL,VINCENT,C1,27709,22900,
CVINCENT4,CENTRAL,VINCENT,C4,27709,22900,
CVINCENT5,CENTRAL,VINCENT,C5,27709,22900,
CVINCENT6,CENTRAL,VINCENT,C6,27709,22900,
CVIPER3,CENTRAL,VIPER,C3,27528,22750,
CVIPER4,CENTRAL,VIPER,C4,27528,22750,
CVIPER5,CENTRAL,VIPER,C5,27528,22750,
CVIRO2,CENTRAL,VIRO,C2,42229,34900,
CVIRO3,CENTRAL,VIRO,C3,42229,34900,
CVOID1,CENTRAL,VOID,C1,44649,36900,
CVOID2,CENTRAL,VOID,C2,44649,36900,
CVOID3,CENTRAL,VOID,C3,44649,36900,
CVOID5,CENTRAL,VOID,C5,44649,36900,
CVYCE1,CENTRAL,VYCE,C1,47069,38900,
CVYCE3,CENTRAL,VYCE,C3,47069,38900,
CVYCE4,CENTRAL,VYCE,C4,47069,38900,
CWAGGA1,CENTRAL,WAGGA,C1,36179,29900,
CWAGGA2,CENTRAL,WAGGA,C2,36179,29900,
CWAGGA3,CENTRAL,WAGGA,C3,36179,29900,
CWATFORD1,CENTRAL,WATFORD,C1,22808,18850,
CWATFORD3,CENTRAL,WATFORD,C3,22808,18850,
CWATFORD5,CENTRAL,WATFORD,C5,22808,18850,
CWAVES,CENTRAL,WAVES,,36179,29900,
CWAVES1,CENTRAL,WAVES,C1,36179,29900,
CWHEELS2,CENTRAL,WHEELS,C2,47069,38900,
CWHEELS3,CENTRAL,WHEELS,C3,47069,38900,
CWHEELS5,CENTRAL,WHEELS,C5,47069,38900,
CWILD15,CENTRAL,WILD,C15,47069,38900,
CWILD2,CENTRAL,WILD,C2,47069,38900,
CWILD3,CENTRAL,WILD,C3,47069,38900,
CWILD4,CENTRAL,WILD,C4,47069,38900,
CWILD5,CENTRAL,WILD,C5,47069,38900,
CWILD6,CENTRAL,WILD,C6,47069,38900,
CWILD8,CENTRAL,WILD,C8,47069,38900,
CWINNY1,CENTRAL,WINNY,C1,27709,22900,
CWINNY2,CENTRAL,WINNY,C2,27709,22900,
CWINNY3,CENTRAL,WINNY,C3,27709,22900,
CWINNY4,CENTRAL,WINNY,C4,27709,22900,
CWINNY5,CENTRAL,WINNY,C5,27709,22900,
CWRITER1,CENTRAL,WRITER,C1,27709,22900,
CWRITER4,CENTRAL,WRITER,C4,27709,22900,
CWRITER5,CENTRAL,WRITER,C5,27709,22900,
CWYNWOOD3,CENTRAL,WYNWOOD,C3,47069,38900,
CWYNWOOD4,CENTRAL,WYNWOOD,C4,47069,38900,
CWYOMING1,CENTRAL,WYOMING,C1,48279,39900,
CWYOMING2,CENTRAL,WYOMING,C2,48279,39900,
CWYOMING3,CENTRAL,WYOMING,C3,48279,39900,
CWYOMING5,CENTRAL,WYOMING,C5,48279,39900,
CXIRO1,CENTRAL,XIRO,C1,47069,38900,
CXIRO3,CENTRAL,XIRO,C3,47069,38900,
CXIRO5,CENTRAL,XIRO,C5,47069,38900,
CYANO1,CENTRAL,YANO,C1,47069,38900,
CYANO2,CENTRAL,YANO,C2,47069,38900,
CYANO4,CENTRAL,YANO,C4,47069,38900,
CYANO5,CENTRAL,YANO,C5,47069,38900,
CYANO6,CENTRAL,YANO,C6,47069,38900,
CYARA1,CENTRAL,YARA,C1,47069,38900,
CYARA2,CENTRAL,YARA,C2,47069,38900,
CYARA5,CENTRAL,YARA,C5,47069,38900,
CYAREX2,CENTRAL,YAREX,C2,47069,38900,
CYAREX3,CENTRAL,YAREX,C3,47069,38900,
CYAREX5,CENTRAL,YAREX,C5,47069,38900,
CYEDI1,CENTRAL,YEDI,C1,51909,42900,
CYEDI2,CENTRAL,YEDI,C2,51909,42900,
CYEDI3,CENTRAL,YEDI,C3,51909,42900,
CYEDI4,CENTRAL,YEDI,C4,51909,42900,
CYEDI5,CENTRAL,YEDI,C5,51909,42900,
CYEPI1,CENTRAL,YEPI,C1,47069,38900,
CYEPI3,CENTRAL,YEPI,C3,47069,38900,
CYEPI4,CENTRAL,YEPI,C4,47069,38900,
CYEPI5,CENTRAL,YEPI,C5,47069,38900,
CYOKO1,CENTRAL,YOKO,C1,42229,34900,
CYOKO2,CENTRAL,YOKO,C2,42229,34900,
CYOKO3,CENTRAL,YOKO,C3,42229,34900,
CYOKO5,CENTRAL,YOKO,C5,42229,34900,
CYOLO1,CENTRAL,YOLO,C1,33759,27900,
CYOLO2,CENTRAL,YOLO,C2,33759,27900,
CYOLO3,CENTRAL,YOLO,C3,33759,27900,
CYOLO4,CENTRAL,YOLO,C4,33759,27900,
CYORE1,CENTRAL,YORE,C1,47069,38900,
CYORE2,CENTRAL,YORE,C2,47069,38900,
CYORE3,CENTRAL,YORE,C3,47069,38900,
CYORE4,CENTRAL,YORE,C4,47069,38900,
CYOUNG2,CENTRAL,YOUNG,C2,27709,22900,
CYOUNG3,CENTRAL,YOUNG,C3,27709,22900,
CYOUNG5,CENTRAL,YOUNG,C5,27709,22900,
CZANE1,CENTRAL,ZANE,C1,47069,38900,
CZARA1,CENTRAL,ZARA,C1,47069,38900,
CZARA2,CENTRAL,ZARA,C2,47069,38900,
CZARA3,CENTRAL,ZARA,C3,47069,38900,
CZARA5,CENTRAL,ZARA,C5,47069,38900,
CZARAGOZA1,CENTRAL,ZARAGOZA,C1,33759,27900,
CZARAGOZA2,CENTRAL,ZARAGOZA,C2,33759,27900,
CZASU1,CENTRAL,ZASU,C1,47069,38900,
CZASU2,CENTRAL,ZASU,C2,47069,38900,
CZASU3,CENTRAL,ZASU,C3,47069,38900,
CZASU5,CENTRAL,ZASU,C5,47069,38900,
CZASU6,CENTRAL,ZASU,C6,47069,38900,
CZASU7,CENTRAL,ZASU,C7,47069,38900,
CZAYA1,CENTRAL,ZAYA,C1,42229,34900,
CZAYA2,CENTRAL,ZAYA,C2,42229,34900,
CZAYA3,CENTRAL,ZAYA,C3,42229,34900,
CZAYA5,CENTRAL,ZAYA,C5,42229,34900,
CZEN1,CENTRAL,ZEN,C1,47069,38900,
CZEN4,CENTRAL,ZEN,C4,47069,38900,
CZEN5,CENTRAL,ZEN,C5,47069,38900,
CZENIT1,CENTRAL,ZENIT,C1,47069,38900,
CZENIT2,CENTRAL,ZENIT,C2,47069,38900,
CZENIT6,CENTRAL,ZENIT,C6,47069,38900,
CZENT3,CENTRAL,ZENT,C3,47069,38900,
CZENT4,CENTRAL,ZENT,C4,47069,38900,
CZENT5,CENTRAL,ZENT,C5,47069,38900,
CZENT6,CENTRAL,ZENT,C6,47069,38900,
CZENT7,CENTRAL,ZENT,C7,47069,38900,
CZENT8,CENTRAL,ZENT,C8,47069,38900,
CZENTRI1,CENTRAL,ZENTRI,C1,47069,38900,
CZENTRI2,CENTRAL,ZENTRI,C2,47069,38900,
CZENTRI3,CENTRAL,ZENTRI,C3,47069,38900,
CZION1,CENTRAL,ZION,C1,47069,38900,
CZION2,CENTRAL,ZION,C2,47069,38900,
CZION4,CENTRAL,ZION,C4,47069,38900,
CZION5,CENTRAL,ZION,C5,47069,38900,
CZORA1,CENTRAL,ZORA,C1,47069,38900,
CZORA3,CENTRAL,ZORA,C3,47069,38900,
CZORA4,CENTRAL,ZORA,C4,47069,38900,
CZORA5,CENTRAL,ZORA,C5,47069,38900,
CZURICH1,CENTRAL,ZURICH,C1,33759,27900,
CZURICH3,CENTRAL,ZURICH,C3,33759,27900,
CZURICH4,CENTRAL,ZURICH,C4,33759,27900,
ERX,ETERNA,RX,,2650,2190,
EST RECTANGULAR AZUL,VARIOS,ESTUCHE RECTANGULAR AZUL,,7248,5990,
EST RECTANGULAR GRIS,VARIOS,ESTUCHE RECTANGULAR GRIS,,3697,3056,
EST RECTANGULAR NEGRO,VARIOS,ESTUCHE RECTANGULAR NEGRO,,3697,3056,
EST REDONDEADO AZUL,VARIOS,ESTUCHE REDONDEADO AZUL,,3697,3056,
EST REDONDEADO ROJO,VARIOS,ESTUCHE REDONDEADO ROJO,,3697,3056,
GABIGAIL C4,GINA,ABIGAIL,C4,9668,7990,
GAHAVA1,GINA,AHAVA,C1,9668,7990,
GAHAVA2,GINA,AHAVA,C2,9668,7990,
GAHAVA3,GINA,AHAVA,C3,9668,7990,
GAHAVA5,GINA,AHAVA,C5,9668,7990,
GALINA1,GINA,ALINA,C1,9668,7990,
GALINA2,GINA,ALINA,C2,9668,7990,
GALINA5,GINA,ALINA,C5,9668,7990,
GALINA7,GINA,ALINA,C7,9668,7990,
GBATIA3,GINA,BATIA,C3,36179,29900,
GBATIA5,GINA,BATIA,C5,36179,29900,
GBATSHEVA3,GINA,BATSHEVA,C3,9668,7990,
GBATSHEVA4,GINA,BATSHEVA,C4,9668,7990,
GBATSHEVA5,GINA,BATSHEVA,C5,9668,7990,
GBRAJA2,GINA,BRAJA,C2,9668,7990,
GDEBORA1,GINA,DEBORA,C1,9668,7990,
GDEBORA2,GINA,DEBORA,C2,9668,7990,
GDEBORA3,GINA,DEBORA,C3,9668,7990,
GDIANA1,GINA,DIANA,C1,9668,7990,
GDIANA2,GINA,DIANA,C2,9668,7990,
GDIANA4,GINA,DIANA,C4,9668,7990,
GDORA3,GINA,DORA,C3,9668,7990,
GDORA4,GINA,DORA,C4,9668,7990,
GELAZAR1,GINA,ELAZAR,C1,9668,7990,
GELAZAR2,GINA,ELAZAR,C2,9668,7990,
GELAZAR3,GINA,ELAZAR,C3,9668,7990,
GEMILY,GINA,EMILY,,9668,7990,
GESTHER,GINA,ESTHER,,9668,7990,
GEVA,GINA,EVA,,9668,7990,
GEVA1,GINA,EVA,C1,9668,7990,
GEVA2,GINA,EVA,C2,9668,7990,
GEVA3,GINA,EVA,C3,9668,7990,
GGLORIA1,GINA,GLORIA,C1,9668,7990,
GHADASSA1,GINA,HADASSA,C1,9668,7990,
GHADASSA2,GINA,HADASSA,C2,9668,7990,
GHADASSA3,GINA,HADASSA,C3,9668,7990,
GHADASSA4,GINA,HADASSA,C4,9668,7990,
GHADASSA5,GINA,HADASSA,C5,9668,7990,
GJACK1,GINA,JACK,C1,36179,29900,
GJACK2,GINA,JACK,C2,36179,29900,
GJACK4,GINA,JACK,C4,36179,29900,
GJAIA1,GINA,JAIA,C1,34969,28900,
GJAIA2,GINA,JAIA,C2,34969,28900,
GJAIA5,GINA,JAIA,C5,34969,28900,
GJAIA6,GINA,JAIA,C6,34969,28900,
GJAIA7,GINA,JAIA,C7,34969,28900,
GKALA4,GINA,KALA,C4,9668,7990,
GKALA5,GINA,KALA,C5,9668,7990,
GLEAH1,GINA,LEAH,C1,34969,28900,
GLEAH2,GINA,LEAH,C2,34969,28900,
GLEAH3,GINA,LEAH,C3,34969,28900,
GLEAH6,GINA,LEAH,C6,34969,28900,
GLEAH7,GINA,LEAH,C7,34969,28900,
GLILA1,GINA,LILA,C1,36179,29900,
GLILA4,GINA,LILA,C4,36179,29900,
GLISA3,GINA,LISA,C3,9668,7990,
GMARGOT1,GINA,MARGOT,C1,9668,7990,
GRAJEL2,GINA,RAJEL,C2,9668,7990,
GRAJEL3,GINA,RAJEL,C3,9668,7990,
GRAJEL4,GINA,RAJEL,C4,9668,7990,
GRITA1,GINA,RITA,C1,9668,7990,
GRITA2,GINA,RITA,C2,9668,7990,
GRITA5,GINA,RITA,C5,9668,7990,
GRIVKA1,GINA,RIVKA,C1,9668,7990,
GRIVKA2,GINA,RIVKA,C2,9668,7990,
GRIVKA3,GINA,RIVKA,C3,9668,7990,
GRIVKA4,GINA,RIVKA,C4,9668,7990,
GRIVKA5,GINA,RIVKA,C5,9668,7990,
GRIVKA7,GINA,RIVKA,C7,9668,7990,
GSARA1,GINA,SARA,C1,36179,29900,
GSARA2,GINA,SARA,C2,36179,29900,
GSARA3,GINA,SARA,C3,36179,29900,
GSEFORAH4,GINA,SEFORAH,C4,9668,7990,
GTAMAR1,GINA,TAMAR,C1,9668,7990,
GTAMAR2,GINA,TAMAR,C2,9668,7990,
GTAMAR4,GINA,TAMAR,C4,9668,7990,
GTZIPORA1,GINA,TZIPORA,C1,9668,7990,
GTZIPORA2,GINA,TZIPORA,C2,9668,7990,
GTZIPORA3,GINA,TZIPORA,C3,9668,7990,
GTZIPORA5,GINA,TZIPORA,C5,9668,7990,
GTZIPORA6,GINA,TZIPORA,C6,9668,7990,
GTZIPORA7,GINA,TZIPORA,C7,9668,7990,
GZOE1,GINA,ZOE,C1,9668,7990,
GZOE2,GINA,ZOE,C2,9668,7990,
GZOE4,GINA,ZOE,C4,9668,7990,
HAMATISTA 6,HARPER,AMATISTA,C6,84700,70000,
HAMATISTA10,HARPER,AMATISTA,C10,84700,70000,
HAMATISTA7,HARPER,AMATISTA,C7,84700,70000,
HCITRINO6,HARPER,CITRINO,C6,84700,70000,
HCITRINO7,HARPER,CITRINO,C7,84700,70000,
HCITRINO8,HARPER,CITRINO,C8,84700,70000,
HCITRINO9,HARPER,CITRINO,C9,84700,70000,
HCUARZO7,HARPER,CUARZO,C7,84700,70000,
HCUARZO9,HARPER,CUARZO,C9,84700,70000,
HOBSIDIANA10,HARPER,OBSIDIANA,C10,84700,70000,
HOBSIDIANA6,HARPER,OBSIDIANA,C6,84700,70000,
HOBSIDIANA9,HARPER,OBSIDIANA,C9,84700,70000,
JADIR1,JORDAN,ADIR,C1,42229,34900,
JALE,JORDAN,ALE,,6534,5400,
JALEX,JORDAN,ALEX,,7139,5900,
JAMIT1,JORDAN,AMIT,C1,42229,34900,
JAMIT2,JORDAN,AMIT,C2,42229,34900,
JANIK1,JORDAN,ANIK,C1,42229,34900,
JANIK2,JORDAN,ANIK,C2,42229,34900,
JAPACHE2,JORDAN,APACHE,C2,42229,34900,
JAPACHE3,JORDAN,APACHE,C3,42229,34900,
JAPACHE4,JORDAN,APACHE,C4,42229,34900,
JBENJA,JORDAN,BENJA,,36900,30496,
JBENJA1,JORDAN,BENJA,C1,6534,5400,
JBENSI,JORDAN,BENSI,,6534,5400,
JBETO1,JORDAN,BETO,C1,42229,34900,
JBETO2,JORDAN,BETO,C2,42229,34900,
JBOBY,JORDAN,BOBY,,7139,5900,
JBOBY2,JORDAN,BOBY,C2,7139,5900,
JBOBY3,JORDAN,BOBY,C3,7139,5900,
JBOBY4,JORDAN,BOBY,C4,7139,5900,
JBOCHA,JORDAN,BOCHA,,16819,13900,
JBOMBA,JORDAN,BOMBA,,6534,5400,
JBONY,JORDAN,BONY,,6534,5400,
JBORIS,JORDAN,BORIS,,6534,5400,
JBORIS3,JORDAN,BORIS,C3,6534,5400,
JBORIS4,JORDAN,BORIS,C4,6534,5400,
JBORIS5,JORDAN,BORIS,C5,6534,5400,
JBRADY3,JORDAN,BRADY,C3,42229,34900,
JBRADY4,JORDAN,BRADY,C4,42229,34900,
JBRADY5,JORDAN,BRADY,C5,42229,34900,
JBRAIAN,JORDAN,BRAIAN,,6534,5400,
JBRANDY,JORDAN,BRANDY,,6534,5400,
JBRANDY3,JORDAN,BRANDY,C3,6534,5400,
JBRANDY4,JORDAN,BRANDY,C4,6534,5400,
JBRANDY5,JORDAN,BRANDY,C5,6534,5400,
JBRAVO,JORDAN,BRAVO,,16819,13900,
JBRINCO3,JORDAN,BRINCO,C3,47069,38900,
JBRINCO4,JORDAN,BRINCO,C4,47069,38900,
JBRINCO5,JORDAN,BRINCO,C5,47069,38900,
JBRONCO,JORDAN,BRONCO,,46874,38739,
JBRONCO3,JORDAN,BRONCO,C3,46874,38739,
JBRONCO4,JORDAN,BRONCO,C4,46874,38739,
JBRONCO5,JORDAN,BRONCO,C5,46874,38739,
JBRUNO,JORDAN,BRUNO,,6534,5400,
JBRUNO2,JORDAN,BRUNO,C2,6534,5400,
JBRUNO3,JORDAN,BRUNO,C3,6534,5400,
JBRUNO4,JORDAN,BRUNO,C4,6534,5400,
JBRUNO5,JORDAN,BRUNO,C5,6534,5400,
JBUDY,JORDAN,BUDY,,6534,5400,
JCAROL,JORDAN,CAROL,,6534,5400,
JCAROL1,JORDAN,CAROL,C1,6534,5400,
JCAROL2,JORDAN,CAROL,C2,6534,5400,
JCHARLY,JORDAN,CHARLY,,6534,5400,
JCHOLO,JORDAN,CHOLO,,16819,13900,
JCLINT,JORDAN,CLINT,,6534,5400,
JCOCO,JORDAN,COCO,,6534,5400,
JDAG1,JORDAN,DAG,C1,42229,34900,
JDAN,JORDAN,DAN,,6534,5400,
JDAVO,JORDAN,DAVO,,6534,5400,
JDERBY,JORDAN,DERBY,,6534,5400,
JDRAGON,JORDAN,DRAGON,,7139,5900,
JDUBI,JORDAN,DUBI,,6534,5400,
JDURO,JORDAN,DURO,,6534,5400,
JEDIE,JORDAN,EDIE,,6534,5400,
JENRI4,JORDAN,ENRI,C4,42229,34900,
JENRI5,JORDAN,ENRI,C5,42229,34900,
JENZO,JORDAN,ENZO,,6534,5400,
JERIK,JORDAN,ERIK,,6534,5400,
JFAUSTO,JORDAN,FAUSTO,,6534,5400,
JFLY,JORDAN,FLY,,6534,5400,
JFREDY,JORDAN,FREDY,,6534,5400,
JFRENCH,JORDAN,FRENCH,,16819,13900,
JFURIA,JORDAN,FURIA,,6534,5400,
JGINO,JORDAN,GINO,,6534,5400,
JHARU,JORDAN,HARU,,6534,5400,
JHENRY1,JORDAN,HENRY,C1,42229,34900,
JHENRY3,JORDAN,HENRY,C3,42229,34900,
JHENRY4,JORDAN,HENRY,C4,42229,34900,
JHENRY5,JORDAN,HENRY,C5,42229,34900,
JINDIO,JORDAN,INDIO,,16819,13900,
JIVAN,JORDAN,IVAN,,6534,5400,
JJAMES,JORDAN,JAMES,,6534,5400,
JJAMES1,JORDAN,JAMES,C1,6534,5400,
JJAMES3,JORDAN,JAMES,C3,6534,5400,
JJAMES4,JORDAN,JAMES,C4,6534,5400,
JJARET4,JORDAN,JARET,C4,36900,30496,
JJIMMY,JORDAN,JIMMY,,46874,38739,
JJIMMY3,JORDAN,JIMMY,C3,46874,38739,
JJIMMY4,JORDAN,JIMMY,C4,46874,38739,
JJIMMY5,JORDAN,JIMMY,C5,46874,38739,
JJOHN,JORDAN,JOHN,,46874,38739,
JJOHN3,JORDAN,JOHN,C3,46874,38739,
JJOHN4,JORDAN,JOHN,C4,46874,38739,
JJOHN5,JORDAN,JOHN,C5,46874,38739,
JJONASS,JORDAN,JONAS,,6534,5400,
JJONY,JORDAN,JONY,,6534,5400,
JJUST,JORDAN,JUST,,6534,5400,
JKAISER,JORDAN,KAISER,,6534,5400,
JKFIR1,JORDAN,KFIR,C1,42229,34900,
JKFIR2,JORDAN,KFIR,C2,42229,34900,
JKING,JORDAN,KING,,46874,38739,
JKING3,JORDAN,KING,C3,46874,38739,
JKING4,JORDAN,KING,C4,46874,38739,
JKING5,JORDAN,KING,C5,46874,38739,
JLATINO,JORDAN,LATINO,,6534,5400,
JLEO1,JORDAN,LEO,C1,42229,34900,
JLEO2,JORDAN,LEO,C2,42229,34900,
JLOBO,JORDAN,LOBO,,16819,13900,
JLUCAS,JORDAN,LUCAS,,46874,38739,
JLUCAS1,JORDAN,LUCAS,C1,46874,38739,
JLUCAS3,JORDAN,LUCAS,C3,46874,38739,
JLUCAS4,JORDAN,LUCAS,C4,46874,38739,
JMARISCAL,JORDAN,MARISCAL,,16819,13900,
JMARTIN,JORDAN,MARTIN,,6534,5400,
JMASTER3,JORDAN,MASTER,C3,42229,34900,
JMASTER4,JORDAN,MASTER,C4,42229,34900,
JMASTER5,JORDAN,MASTER,C5,42229,34900,
JMATADOR,JORDAN,MATADOR,,16819,13900,
JMAX,JORDAN,MAX,,16819,13900,
JMAX5,JORDAN,MAX,C5,16819,13900,
JMILO,JORDAN,MILO,,6534,5400,
JMISHA,JORDAN,MISHA,,46874,38739,
JMISHA3,JORDAN,MISHA,C3,46874,38739,
JMISHA4,JORDAN,MISHA,C4,6534,5400,
JNICK,JORDAN,NICK,,6534,5400,
JNICK1,JORDAN,NICK,C1,6534,5400,
JNICK2,JORDAN,NICK,C2,42229,34900,
JNINO,JORDAN,NINO,,7139,5900,
JNOAH,JORDAN,NOAH,,46874,38739,
JNOAH3,JORDAN,NOAH,C3,46874,38739,
JNOAH4,JORDAN,NOAH,C4,46874,38739,
JNURI,JORDAN,NURI,,6534,5400,
JOLIVER1,JORDAN,OLIVER,C1,6534,5400,
JOLIVER3,JORDAN,OLIVER,C3,6534,5400,
JOLIVER4,JORDAN,OLIVER,C4,42229,34900,
JORON1,JORDAN,ORON,C1,46874,38739,
JPAUL2,JORDAN,PAUL,C2,7139,5900,
JPAUL3,JORDAN,PAUL,C3,7139,5900,
JPAUL4,JORDAN,PAUL,C4,7139,5900,
JPHIL,JORDAN,PHIL,,7139,5900,
JPICU,JORDAN,PICU,,6534,5400,
JPICU3,JORDAN,PICU,C3,6534,5400,
JPICU4,JORDAN,PICU,C4,6534,5400,
JPIN,JORDAN,PIN,,16819,13900,
JPINO,JORDAN,PINO,,6534,5400,
JPINO1,JORDAN,PINO,C1,42229,34900,
JPINO2,JORDAN,PINO,C2,42229,34900,
JPOLI,JORDAN,POLI,,6534,5400,
JPOTRO,JORDAN,POTRO,,6534,5400,
JPULGA1,JORDAN,PULGA,C1,6534,5400,
JPULGA3,JORDAN,PULGA,C3,6534,5400,
JPULGA4,JORDAN,PULGA,C4,6534,5400,
JREO,JORDAN,REO,,6534,5400,
JREVO,JORDAN,REVO,,6534,5400,
JRINGO,JORDAN,RINGO,,6534,5400,
JROBIN,JORDAN,ROBIN,,16819,13900,
JROBIN1,JORDAN,ROBIN,C1,16819,13900,
JRONY,JORDAN,RONY,,6534,5400,
JRUBY,JORDAN,RUBY,,6534,5400,
JSAETA,JORDAN,SAETA,,16819,13900,
JSAHAR1,JORDAN,SAHAR,C1,6534,5400,
JSAM,JORDAN,SAM,,6534,5400,
JSANDY4,JORDAN,SANDY,C4,47069,38900,
JSANDY5,JORDAN,SANDY,C5,47069,38900,
JSHIRY1,JORDAN,SHIRY,C1,36900,30496,
JSHIRY2,JORDAN,SHIRY,C2,6534,5400,
JSURF,JORDAN,SURF,,6534,5400,
JSURF5,JORDAN,SURF,C5,6534,5400,
JSURP3,JORDAN,SURP,C3,6534,5400,
JTOM1,JORDAN,TOM,C1,47069,38900,
